"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909137";"DRUGMATRIX: CYP450, 2E1 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL5281";"Cytochrome P450 2E1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833782";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL203170";"";"None";"845.96";"2";"-1.14";"7";"CCCC[C@@H]1NC(=O)CC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867658";"Inhibitory activity against hMC1R transfected in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3795";"Melanocortin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138987";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";"";"";"10000.0"
"CHEMBL2103855";"TELOTRISTAT";"4.0";"546.94";"1";"4.51";"LX-1033";"Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"14.25";"0.28";"3.29";"5.48";"1";"CHEMBL3802442";"Inhibition of TPH1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5689";"Tryptophan 5-hydroxylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797153";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"16.0"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Trametinib";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4701888";"Antiproliferative activity against human KYSE-520 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"KYSE-520 cell line";"None";"";"";"";"CHEMBL612701";"KYSE-520 cell line";"Homo sapiens";"CELL-LINE";"CHEMBL4699491";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307804";"";"";"";"0.01"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"21.18";"0.40";"6.12";"9.07";"1";"CHEMBL4124403";"Inhibition of CDK9 (unknown origin) expressed in baculovirus infected Sf9 insect cells using histone H1 as substrate after 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3116";"Cyclin-dependent kinase 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118232";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"4.0"
"CHEMBL2103847";"TOSEDOSTAT";"2.0";"406.48";"0";"1.86";"3";"CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"16.20";"0.31";"4.73";"5.27";"0";"CHEMBL4132608";"Inhibition of recombinant human N-terminal His6-MBP-tagged PSA expressed in Escherichia coli BL21 STAR (DE3) using 4-Ala-MNA as substrate measured for 30 mins by thefluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2264";"Puromycin-sensitive aminopeptidase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130381";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"0.26"
"CHEMBL2103803";"DAROTROPIUM BROMIDE";"None";"425.41";"0";"4.90";"4a";"C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-]";"IC50";"'<'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1061578";"Antagonist activity against human cloned muscarinic M2 receptor expressed in CHO cells assessed as inhibition of acetylcholine-induced calcium mobilization by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153488";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"10.0"
"CHEMBL1203070";"";"None";"440.95";"0";"2.09";"19d";"Cl.O=S(=O)(CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCNCC1";"IC50";"'='";"14.78";"nM";"7.83";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763979";"Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"CHEMBL3559721";"Plasma";"None";"None";"";"";"";"CHEMBL372";"Homo sapiens";"Homo sapiens";"ORGANISM";"CHEMBL1126868";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";"";"";"14.78"
"CHEMBL32342";"";"None";"307.28";"0";"2.14";"142";"COc1cc(CC(=O)[O-])c(N)c(C(=O)c2ccccc2)c1.[Na+]";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"18.46";"0.34";"3.13";"5.88";"0";"CHEMBL767496";"Inhibition of prostaglandin G/H synthase obtained from bovine seminal vesicles.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2096674";"Cyclooxygenase";"Bos taurus";"PROTEIN FAMILY";"CHEMBL1122779";"1";"Scientific Literature";"J Med Chem";"1984";"None";"";"";"";"5.4"
"CHEMBL1203810";"";"None";"382.30";"0";"1.92";"15";"CN(C)CCNC(=O)c1cccc2[nH]c(-c3ccccn3)nc12.Cl.Cl";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL754894";"In vitro cell growth inhibitory activity against wild type P388 murine leukemia cell line (P388/W)";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"P388";"None";"";"";"";"CHEMBL389";"P388";"Mus musculus";"CELL-LINE";"CHEMBL1125099";"1";"Scientific Literature";"J Med Chem";"1990";"CHEMBL3308401";"";"";"";"19.0"
"CHEMBL2103830";"FOSTAMATINIB";"4.0";"580.47";"2";"3.09";"1";"COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2350847";"Inhibition of CYP3A4 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346624";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"50.0"
"CHEMBL2103852";"CROLIBULIN";"2.0";"417.26";"0";"2.85";"Crolibulin";"COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4147472";"Antiproliferative activity against human MKN45 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MKN-45";"None";"";"";"";"CHEMBL614354";"MKN-45";"Homo sapiens";"CELL-LINE";"CHEMBL4145506";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3307603";"";"";"";"0.17"
"CHEMBL4796268";"";"None";"583.40";"1";"4.51";"Telotristat";"Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1.Cl";"IC50";"'='";"64.0";"nM";"7.19";"";"";"UO_0000065";"13.15";"0.26";"2.68";"5.06";"0";"CHEMBL4712948";"Inhibition of Tryptophan hydroxylase 1 (unknown origin) incubated for 4 hrs by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5689";"Tryptophan 5-hydroxylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706651";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 4.0 hr";"INHIBITOR";"";"64.0"
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909128";"DRUGMATRIX: Chemokine CXCR2 (IL-8B) radioligand binding (ligand: [125I] IL-8)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL2434";"Interleukin-8 receptor B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909122";"DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"Chem-1";"Membrane";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909129";"DRUGMATRIX: Cholecystokinin CCKA radioligand binding (ligand: [3H] L-364,718)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"1321-N1";"Membrane";"";"";"";"CHEMBL1901";"Cholecystokinin A receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909168";"DRUGMATRIX: Melanocortin MC5 radioligand binding (ligand: [125I] NDP-alpha-MSH)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL4608";"Melanocortin receptor 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";"";"";""
"CHEMBL2103837";"TAFAMIDIS";"4.0";"308.12";"0";"4.50";"Tafamidis";"O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1";"IC50";"'='";"3490.0";"nM";"5.46";"";"";"UO_0000065";"17.71";"0.37";"0.96";"8.62";"0";"CHEMBL5382207";"Covalent inhibition of urea-induced Transthyretin denaturation in human plasma preincubated for 1 hr followed by urea addition by Western blot analysis";"B";"BAO_0000366";"cell-free format";"Homo sapiens";"None";"Plasma";"None";"None";"";"";"";"CHEMBL3194";"Transthyretin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5380798";"1";"Scientific Literature";"J Med Chem";"2023";"None";"DOSE_Lower = 0.1 microM | DOSE_Upper = 100.0 microM | TIME = 1.0 hr";"INHIBITOR";"";"3.49"
"CHEMBL2103873";"MACITENTAN";"4.0";"588.28";"1";"3.57";"EUB0000496a";"CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1";"IC50";"'='";"391.0";"nM";"6.41";"";"";"UO_0000065";"10.89";"0.27";"2.84";"5.00";"1";"CHEMBL4426324";"Displacement of [125I]-ET-1 from human ETB receptor expressed in CHO cell membranes after 2 hrs by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1785";"Endothelin receptor ET-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4425117";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3308072";"";"";"";"391.0"
"CHEMBL2035870";"";"None";"417.46";"0";"-1.33";"4d";"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](N)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O)C(=O)O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038194";"Inhibition of South African HIV1 subtype C protease expressed in Escherichia coli BL21S4 (DE3)pLysS cells using Lys-Ala-Arg-Val-Nle-p-nitro-Phe-Glu-Ala-Nle-NH2 as substrate by spectrophotometry";"B";"BAO_0000219";"cell-based format";"Human immunodeficiency virus 1";"None";"None";"None";"None";"";"";"";"CHEMBL2366517";"Protease";"Human immunodeficiency virus 1";"SINGLE PROTEIN";"CHEMBL2034816";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";"";"";"10000.0"
"CHEMBL2105685";"AMUVATINIB HYDROCHLORIDE";"-1.0";"483.98";"0";"3.30";"MP470 HCl";"Cl.S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1";"IC50";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3992025";"Potentiation of etoposide induced DNA damage in human DMS114 cells expressing Rad51 assessed as etoposide IC50 at 0.25 uM (Rvb IC50 = 0.92 uM)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"DMS-114";"None";"";"";"";"CHEMBL614642";"DMS-114";"Homo sapiens";"CELL-LINE";"CHEMBL3991943";"38";"SureChEMBL Patent Bioactivity Data";"";"2013";"CHEMBL3307670";"";"";"";"0.23"
"CHEMBL2103881";"DEXMECAMYLAMINE";"3.0";"167.30";"0";"2.42";"13, TC-5214";"CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"35.39";"0.67";"3.50";"49.22";"0";"CHEMBL3363159";"Antagonist activity at human alpha7 nAChR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2492";"Neuronal acetylcholine receptor protein alpha-7 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352239";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"1.2"
"CHEMBL160340";"";"None";"542.71";"0";"4.15";"19";"CCCc1ccc(Oc2cccc(CCCC(P(=O)([O-])[O-])S(=O)(=O)[O-])c2)cc1.[K+].[K+].[K+]";"IC50";"'='";"14200.0";"nM";"4.85";"";"";"UO_0000065";"11.31";"0.24";"0.70";"4.00";"0";"CHEMBL808970";"Inhibitory activity against rat liver microsomal squalene synthase was determined using [3H]FPP as radioligand";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3815";"Squalene synthetase";"Rattus norvegicus";"SINGLE PROTEIN";"CHEMBL1129470";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"14200.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"21.18";"0.40";"6.12";"9.07";"1";"CHEMBL5230720";"Inhibition of CDK9 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3116";"Cyclin-dependent kinase 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5230096";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"4.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.70";"0.42";"6.72";"9.72";"1";"CHEMBL5353306";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352406";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"1.0"
"CHEMBL2103760";"AZAMULIN";"2.0";"478.66";"0";"3.61";"Azamulin";"CC[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)[nH]2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4773119";"Inhibition of CYP450 (unknown origin)";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL4765405";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.12"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.70";"0.42";"6.72";"9.72";"1";"CHEMBL4124400";"Inhibition of CDK2 (unknown origin) expressed in baculovirus infected Sf9 insect cells using histone H1 as substrate after 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118232";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"1.0"
"CHEMBL2103835";"";"None";"717.99";"1";"3.53";"MMAE";"CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)c1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)C)C(C)C";"IC50";"'='";"10.97";"nM";"7.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5109755";"Cytotoxicity against KK-LC-1-positive human NUGC-4 cells incubated for 72 hrs by CCK-8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NUGC-4";"None";"";"";"";"CHEMBL613519";"NUGC-4";"Homo sapiens";"CELL-LINE";"CHEMBL5108004";"1";"Scientific Literature";"Eur J Med Chem";"2022";"CHEMBL3307267";"TIME = 72.0 hr";"";"";"10.97"
"CHEMBL2103835";"";"None";"717.99";"1";"3.53";"MMAE";"CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)c1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)C)C(C)C";"IC50";"'='";"10.7";"nM";"7.97";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5109756";"Cytotoxicity against KK-LC-1-positive human MKN-45 cells incubated for 72 hrs by CCK-8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MKN-45";"None";"";"";"";"CHEMBL614354";"MKN-45";"Homo sapiens";"CELL-LINE";"CHEMBL5108004";"1";"Scientific Literature";"Eur J Med Chem";"2022";"CHEMBL3307603";"TIME = 72.0 hr";"";"";"10.7"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"EUB0000124b";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"14.29";"0.32";"4.86";"8.21";"0";"CHEMBL5478720";"Selectivity interaction (ELISA (Raf-MEK-ERK cascade kinase assay, activated with B-Raf)) EUB0000124b MAP2K2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Protein family: Protein kinase";"";"";"CHEMBL2964";"Dual specificity mitogen-activated protein kinase kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5465560";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"None";"Selectivity Remarks: In-vitro potency (using 10 uM ATP) | Source Knowledge: https://www.spandidos-publications.com/10.3892/ijo.2011.1015";"";"";"1.6"
"CHEMBL2103852";"CROLIBULIN";"2.0";"417.26";"0";"2.85";"Crolibulin";"COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC";"IC50";"'='";"390.0";"nM";"6.41";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4147471";"Antiproliferative activity against human A549 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4145506";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3307651";"";"";"";"0.39"
"CHEMBL3827679";"";"None";"551.45";"0";"1.74";"1";"Cl.Cl.N=C(N)N/N=C/c1c(-c2ccccc2)nc2n1ccc1nc(-c3ccccc3)c(/C=N/NC(=N)N)n12";"IC50";"'='";"101000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3830999";"Cytotoxicity against human U2OS cells assessed as cell killing after 1 hr by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL615023";"U2OS";"Homo sapiens";"CELL-LINE";"CHEMBL3826876";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307757";"";"";"";"101.0"
"CHEMBL4103870";"";"None";"363.44";"1";"5.43";"12f";"O=C(c1ccc([N+](=O)[O-])cc1)c1c(-c2ccccc2)sc2c1CCCC2";"IC50";"'='";"24220.0";"nM";"4.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3994726";"Antiproliferative activity against human A549 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL3994563";"1";"Scientific Literature";"Medchemcomm";"2016";"CHEMBL3307651";"";"";"";"24.22"
"CHEMBL4103870";"";"None";"363.44";"1";"5.43";"12f";"O=C(c1ccc([N+](=O)[O-])cc1)c1c(-c2ccccc2)sc2c1CCCC2";"IC50";"'='";"14610.0";"nM";"4.83";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3994727";"Antiproliferative activity against human PC3 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PC-3";"None";"";"";"";"CHEMBL390";"PC-3";"Homo sapiens";"CELL-LINE";"CHEMBL3994563";"1";"Scientific Literature";"Medchemcomm";"2016";"CHEMBL3307570";"";"";"";"14.61"
