"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL113900";"";"None";"504.43";"2";"5.67";"25";"CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C";"IC50";"'='";"320.0";"nM";"6.50";"";"";"UO_0000065";"12.88";"0.27";"0.82";"8.01";"0";"CHEMBL769139";"Concentration required to inhibit autophosphorylation of cytoplasmic domain of human epidermal growth factor receptor-2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145020";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"0.32"
"CHEMBL94068";"";"None";"466.38";"1";"5.12";"16g";"O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1";"IC50";"'='";"1559.0";"nM";"5.81";"";"";"UO_0000065";"12.45";"0.26";"0.69";"8.28";"0";"CHEMBL676070";"Inhibition of human epidermal growth factor receptor (HER-2) using enzyme assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134561";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"1.559"
"CHEMBL30973";"";"None";"450.34";"0";"4.67";"30";"CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1";"IC50";"'='";"4160.0";"nM";"5.38";"";"";"UO_0000065";"11.95";"0.25";"0.71";"6.64";"0";"CHEMBL769139";"Concentration required to inhibit autophosphorylation of cytoplasmic domain of human epidermal growth factor receptor-2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145020";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"4.16"
"CHEMBL403357";"";"None";"403.45";"0";"3.19";"22";"CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(OC)c2)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL934833";"Inhibition of ErbB2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145585";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";""
"CHEMBL255656";"";"None";"407.87";"0";"3.83";"20";"CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(Cl)c2)c1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"18.44";"0.35";"3.69";"7.29";"0";"CHEMBL934833";"Inhibition of ErbB2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145585";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.03"
"CHEMBL302905";"";"None";"385.37";"0";"3.62";"6d";"COc1cccc(OC(=O)CCCC(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)c1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL769142";"Inhibition of autophosphorylation of HER-2 expressed in NIH3T3 cells (Not determined)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130506";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"CHEMBL3307716";"";"";"";""
"CHEMBL517907";"GW680191X";"None";"438.55";"0";"3.15";"8b";"C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1";"IC50";"'='";"234.0";"nM";"6.63";"";"";"UO_0000065";"15.12";"0.29";"3.48";"7.11";"0";"CHEMBL682312";"Inhibitory activity against ERBB2 receptor kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146682";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"234.0"
"CHEMBL281543";"";"None";"484.96";"0";"4.34";"22";"C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1CCCCN1CCOCC1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL673951";"Inhibition of autophosphorylation of ERBB2 receptor kinase in MDA-MB 453 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133162";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"5000.0"
"CHEMBL276711";"SEMAXANIB";"3.0";"238.29";"0";"3.12";"45";"Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL686676";"Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Her-2 receptor tyrosine kinase (HER-2 RTK)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131018";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"100.0"
"CHEMBL181742";"";"None";"401.86";"1";"5.25";"5c";"Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc1ccccc1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"16.67";"0.32";"1.45";"10.41";"0";"CHEMBL829555";"Inhibitory concentration against ErbB-2 protein tyrosine kinase by using [gamma-33P]-ATP as radioligand in pH 7.5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142784";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"0.2"
"CHEMBL362618";"";"None";"608.50";"2";"7.33";"25h (table 3)";"CCOc1cc2ncc(C#N)c(Nc3cc(Cl)c(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"IC50";"'='";"1331.0";"nM";"5.88";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874202";"Inhibition of human epidermal growth factor receptor-2 (HER-2) autophosphorylation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142663";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1.331"
"CHEMBL179123";"";"None";"562.11";"2";"6.92";"25n (table 3)";"CCOc1cc2ncc(C#N)c(Nc3ccc(OCC4CCCCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874202";"Inhibition of human epidermal growth factor receptor-2 (HER-2) autophosphorylation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142663";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"0.028"
"CHEMBL179726";"";"None";"542.04";"2";"6.15";"8i (table 3)";"COc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874202";"Inhibition of human epidermal growth factor receptor-2 (HER-2) autophosphorylation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142663";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"0.039"
"CHEMBL417478";"";"None";"482.95";"0";"4.42";"21";"C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"16.40";"0.32";"3.50";"8.58";"0";"CHEMBL673951";"Inhibition of autophosphorylation of ERBB2 receptor kinase in MDA-MB 453 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133162";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"12.0"
"CHEMBL65096";"";"None";"368.39";"0";"3.33";"6a";"O=C(CCCC(=O)Oc1ccc(/C=C/[N+](=O)[O-])cc1)NCc1ccccc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL769142";"Inhibition of autophosphorylation of HER-2 expressed in NIH3T3 cells (Not determined)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130506";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"CHEMBL3307716";"";"";"";""
"CHEMBL180516";"";"None";"574.06";"2";"6.68";"25g (table 3)";"CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(F)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"IC50";"'='";"78.0";"nM";"7.11";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874202";"Inhibition of human epidermal growth factor receptor-2 (HER-2) autophosphorylation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142663";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"0.078"
"CHEMBL196018";"";"None";"362.79";"0";"4.00";"5a";"CCOC(=O)c1cn2ncnc(Nc3ccc(F)c(Cl)c3)c2c1CC";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"15.31";"0.30";"1.55";"8.10";"0";"CHEMBL880259";"In vitro inhibitory concentration against HER2 cytoplasmic sequence expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140398";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308860";"";"";"";"2.8"
"CHEMBL371863";"";"None";"324.38";"0";"3.08";"5d";"CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC";"IC50";"'='";"7200.0";"nM";"5.14";"";"";"UO_0000065";"15.85";"0.29";"2.06";"7.51";"0";"CHEMBL880259";"In vitro inhibitory concentration against HER2 cytoplasmic sequence expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140398";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308860";"";"";"";"7.2"
"CHEMBL422347";"";"None";"531.66";"2";"5.53";"2";"CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1";"IC50";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"13.77";"0.27";"1.79";"6.90";"0";"CHEMBL673953";"Inhibition of ErbB-2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136583";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"0.048"
"CHEMBL3325471";"";"None";"464.49";"0";"2.99";"9c";"COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12";"IC50";"'='";"8900.0";"nM";"5.05";"";"";"UO_0000065";"10.87";"0.20";"2.06";"3.73";"0";"CHEMBL3375022";"Inhibition of histidine-tagged recombinant HER2 (unknown origin) expressed in Sf9 cells assessed as reduction in enzyme autophosphorylation by DELFIA/time-resolved fluorometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3308860";"";"";"";"8.9"
"CHEMBL3325479";"";"None";"511.54";"2";"3.03";"9k";"CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"11.92";"0.22";"3.07";"4.42";"0";"CHEMBL3375022";"Inhibition of histidine-tagged recombinant HER2 (unknown origin) expressed in Sf9 cells assessed as reduction in enzyme autophosphorylation by DELFIA/time-resolved fluorometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3308860";"";"";"";"0.8"
"CHEMBL553";"ERLOTINIB";"4.0";"393.44";"0";"3.41";"Erlotinib";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"17.03";"0.32";"3.29";"8.96";"0";"CHEMBL3375022";"Inhibition of histidine-tagged recombinant HER2 (unknown origin) expressed in Sf9 cells assessed as reduction in enzyme autophosphorylation by DELFIA/time-resolved fluorometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3308860";"";"";"";"0.2"
"CHEMBL63772";"";"None";"383.40";"0";"3.80";"6e";"O=C(CCCC(=O)Oc1ccc(/C=C/[N+](=O)[O-])cc1)OCCc1ccccc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL769142";"Inhibition of autophosphorylation of HER-2 expressed in NIH3T3 cells (Not determined)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130506";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"CHEMBL3307716";"";"";"";""
"CHEMBL197640";"";"None";"492.98";"1";"6.22";"10a";"CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1";"IC50";"'<'";"2.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL881955";"Inhibitory concentration against erbB2 kinase phosphorylation using synthetic peptide as a substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"0.002"
"CHEMBL593860";"";"None";"570.72";"2";"5.68";"13";"COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"14.54";"0.28";"2.62";"9.78";"0";"CHEMBL1073381";"Inhibition of ERBB2 by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152560";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"0.005"
"CHEMBL595374";"";"None";"554.72";"2";"5.98";"Table S1, entry 2";"COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OCCCN1CCN(C)CC1";"IC50";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"9.43";"0.18";"-0.75";"6.91";"0";"CHEMBL1073381";"Inhibition of ERBB2 by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152560";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"5.9"
"CHEMBL593911";"";"None";"570.72";"2";"5.68";"Table S1, entry 7";"COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"12.84";"0.24";"1.65";"8.63";"0";"CHEMBL1073381";"Inhibition of ERBB2 by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152560";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"0.047"
"CHEMBL939";"GEFITINIB";"4.0";"446.91";"0";"4.28";"1 iressa";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1";"IC50";"'='";"1604.0";"nM";"5.79";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL698843";"Inhibition of human epidermal growth factor receptor-2 autophosphorylation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135208";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"1.604"
"CHEMBL41";"FLUOXETINE";"4.0";"309.33";"0";"4.44";"FLUOXETINE";"CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL443523";"";"None";"369.22";"0";"4.26";"3a";"C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1";"IC50";"'='";"73.0";"nM";"7.14";"";"";"UO_0000065";"19.33";"0.42";"2.88";"10.67";"0";"CHEMBL673949";"Inhibition of heregulin-stimulated autophosphorylation of ERBB2 receptor kinase in MDA-MB-453 cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDA-MB-453";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132213";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3307596";"";"";"";"73.0"
"CHEMBL245967";"";"None";"374.45";"0";"3.64";"2h";"CCNCc1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1";"IC50";"'='";"3030.0";"nM";"5.52";"";"";"UO_0000065";"14.74";"0.27";"1.88";"6.03";"0";"CHEMBL922907";"Inhibition of HER2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"3.03"
"CHEMBL85403";"";"None";"224.26";"0";"2.82";"38";"Cc1cccc2c1/C(=C/c1ccc[nH]1)C(=O)N2";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL686676";"Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Her-2 receptor tyrosine kinase (HER-2 RTK)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131018";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"100.0"
"CHEMBL1170139";"";"None";"545.61";"2";"5.68";"12";"CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1";"Inhibition";"'='";"0.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1174408";"Inhibition of ERBB2 at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177794";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"0.3"
"CHEMBL2108139";"POVIDONE";"4.0";"None";"None";"None";"POLYVINYLPYRROLIDONE";"";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL1086865";"NAKIJIQUINONE J";"None";"413.60";"1";"5.66";"1";"CC[C@H](C)CNC1=CC(=O)C(O)=C(C[C@@]2(C)[C@@H]3CCCC(C)(C)C3=CC[C@@H]2C)C1=O";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL1112389";"Inhibition of HER2 at 1 mM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154843";"1";"Scientific Literature";"J Nat Prod";"2010";"None";"";"";"";""
"CHEMBL592247";"";"None";"392.52";"1";"5.11";"12b";"Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1";"IC50";"'='";"9470.0";"nM";"5.02";"";"";"UO_0000065";"12.80";"0.25";"-0.09";"9.01";"0";"CHEMBL1064830";"Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157668";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";"";"9.47"
"CHEMBL592708";"";"None";"249.29";"0";"1.25";"7";"COc1ccc(/C=N/NC2=NC(=O)CS2)cc1";"IC50";"'='";"9170.0";"nM";"5.04";"";"";"UO_0000065";"20.21";"0.40";"3.79";"7.99";"0";"CHEMBL1064821";"Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157666";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";"";"9.17"
"CHEMBL590877";"";"None";"237.26";"0";"1.38";"15";"O=C1CSC(N/N=C/c2cccc(F)c2)=N1";"IC50";"'='";"21750.0";"nM";"4.66";"";"";"UO_0000065";"19.65";"0.40";"3.28";"8.66";"0";"CHEMBL1064821";"Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157666";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";"";"21.75"
"CHEMBL592141";"";"None";"249.29";"0";"1.25";"19";"COc1cccc(/C=N/NC2=NC(=O)CS2)c1";"IC50";"'='";"45510.0";"nM";"4.34";"";"";"UO_0000065";"17.42";"0.35";"3.09";"6.89";"0";"CHEMBL1064821";"Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157666";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";"";"45.51"
